t,data
17.53,1.075
17.54,1.075
17.55,1.075
17.56,1.075
17.57,1.075
17.58,1.075
17.59,1.075
17.6,1.075
17.61,1.075
17.62,1.075
17.63,1.075
17.64,1.075
17.65,1.075
17.66,1.075
17.67,1.075
17.68,1.075
17.69,1.075
17.7,1.075
17.71,1.075
17.72,1.075
17.73,1.075
17.74,1.075
17.75,1.075
17.76,1.075
17.77,1.075
17.78,1.075
17.79,1.075
17.8,1.075
17.81,1.075
17.82,1.075
17.83,1.075
17.84,1.075
17.85,1.075
17.86,1.075
17.87,1.075
17.88,1.075
17.89,1.075
17.9,1.075
17.91,1.075
17.92,1.075
17.93,1.075
17.94,1.075
17.95,1.075
17.96,1.075
17.97,1.075
17.98,1.075
17.99,1.075
18,1.075
18.01,1.075
18.02,1.075
18.03,1.075
18.04,1.075
18.05,1.075
18.06,1.075
18.07,1.075
18.08,1.075
18.09,1.075
18.1,1.075
18.11,1.075
18.12,1.075
18.13,1.075
18.14,1.075
18.15,1.075
18.16,1.075
18.17,1.075
18.18,1.075
18.19,1.075
18.2,1.075
18.21,1.075
18.22,1.075
18.23,1.075
18.24,1.075
18.25,1.075
18.26,1.075
18.27,1.075
18.28,1.075
18.29,1.075
18.3,1.075
18.31,1.075
18.32,1.075
18.33,1.075
18.34,1.075
18.35,1.075
18.36,1.075
18.37,1.075
18.38,1.075
18.39,1.075
18.4,1.075
18.41,1.075
18.42,1.075
18.43,1.075
18.44,1.075
18.45,1.075
18.46,1.075
18.47,1.075
18.48,1.075
18.49,1.075
18.5,1.075
18.51,1.075
18.52,1.075
18.53,1.075
18.54,1.075
18.55,1.075
18.56,1.075
18.57,1.075
18.58,1.075
18.59,1.075
18.6,1.075
18.61,1.075
18.62,1.075
18.63,1.075
18.64,1.075
18.65,1.075
18.66,1.075
18.67,1.075
18.68,1.075
18.69,1.075
18.7,1.075
18.71,1.075
18.72,1.075
18.73,1.075
18.74,1.075
18.75,1.075
18.76,1.075
18.77,1.075
18.78,1.075
18.79,1.075
18.8,1.075
18.81,1.075
18.82,1.075
18.83,1.075
18.84,1.075
18.85,0.075
18.86,0.075
18.87,0.075
18.88,0.075
18.89,0.075
18.9,0.075
18.91,0.075
18.92,0.075
18.93,0.075
18.94,0.075
18.95,0.075
18.96,0.075
18.97,0.075
18.98,0.075
18.99,0.075
19,0.075
19.01,0.075
19.02,0.075
19.03,0.075
19.04,0.075
19.05,0.075
19.06,0.075
19.07,0.075
19.08,0.075
19.09,0.075
19.1,0.075
19.11,0.075
19.12,0.075
19.13,0.075
19.14,0.075
19.15,0.075
19.16,0.075
19.17,0.075
19.18,0.075
19.19,0.075
19.2,0.075
19.21,0.075
19.22,0.075
19.23,0.075
19.24,0.075
19.25,0.075
19.26,0.075
19.27,0.075
19.28,0.075
19.29,0.075
19.3,0.075
19.31,0.075
19.32,0.075
19.33,0.075
19.34,0.075
19.35,0.075
19.36,0.075
19.37,0.075
19.38,0.075
19.39,0.075
19.4,0.075
19.41,0.075
19.42,0.075
19.43,0.075
19.44,0.075
19.45,0.075
19.46,0.075
19.47,0.075
19.48,0.075
19.49,0.075
19.5,0.075
19.51,0.075
19.52,0.075
19.53,0.075
19.54,0.075
19.55,0.075
19.56,0.075
19.57,0.075
19.58,0.075
19.59,0.075
19.6,0.075
19.61,0.075
19.62,0.075
19.63,0.075
19.64,0.075
19.65,0.075
19.66,0.075
19.67,0.075
19.68,0.075
19.69,0.075
19.7,0.075
19.71,0.075
19.72,0.075
19.73,0.075
19.74,0.075
19.75,0.075
19.76,0.075
19.77,0.075
19.78,0.075
19.79,0.075
19.8,0.075
19.81,0.075
19.82,0.075
19.83,0.075
19.84,0.075
19.85,0.075
19.86,0.075
19.87,0.075
19.88,0.075
19.89,0.075
19.9,0.075
19.91,0.075
19.92,0.075
19.93,0.075
19.94,0.075
19.95,0.075
19.96,0.075
19.97,0.075
19.98,0.075
19.99,0.075
20,0.075
20.01,0.075
20.02,0.075
20.03,0.075
20.04,0.075
20.05,0.075
20.06,0.075
20.07,0.075
20.08,0.075
20.09,0.075
20.1,0.075
20.11,0.075
20.12,0.075
20.13,0.075
20.14,0.075
20.15,0.075
20.16,0.075
20.17,0.075
20.18,0.075
20.19,0.075
20.2,0.075
20.21,0.075
20.22,0.075
20.23,0.075
20.24,0.075
20.25,0.075
20.26,0.075
20.27,0.075
20.28,0.075
20.29,0.075
20.3,0.075
20.31,0.075
20.32,0.075
20.33,0.075
20.34,0.075
20.35,0.075
20.36,0.075
20.37,0.075
20.38,0.075
20.39,0.075
20.4,0.075
20.41,0.075
20.42,0.075
20.43,0.075
20.44,0.075
20.45,0.075
20.46,0.075
20.47,0.075
20.48,0.075
20.49,0.075
20.5,0.075
20.51,0.075
20.52,0.075
20.53,0.075
20.54,0.075
20.55,0.075
20.56,0.075
20.57,0.075
20.58,0.075
20.59,0.075
20.6,0.075
20.61,0.075
20.62,0.075
20.63,0.075
20.64,0.075
20.65,0.075
20.66,0.075
20.67,0.075
20.68,0.075
20.69,0.075
20.7,0.075
20.71,0.075
20.72,0.075
20.73,0.075
20.74,0.075
20.75,0.075
20.76,0.075
20.77,0.075
20.78,0.075
20.79,0.075
20.8,0.075
20.81,0.075
20.82,0.075
20.83,0.075
20.84,0.075
20.85,0.075
20.86,0.075
20.87,0.075
20.88,0.075
20.89,0.075
20.9,0.075
20.91,0.075
20.92,0.075
20.93,0.075
20.94,0.075
20.95,0.075
20.96,0.075
20.97,0.075
20.98,0.075
20.99,0.075
21,0.075
21.01,0.075
21.02,0.075
21.03,0.075
21.04,0.075
21.05,0.075
21.06,0.075
21.07,0.075
21.08,0.075
21.09,0.075
21.1,0.075
21.11,0.075
21.12,0.075
21.13,0.075
21.14,0.075
21.15,0.075
21.16,0.075
21.17,0.075
21.18,0.075
21.19,0.075
21.2,0.075
21.21,0.075
21.22,0.075
21.23,0.075
21.24,0.075
21.25,0.075
21.26,0.075
21.27,0.075
21.28,0.075
21.29,0.075
21.3,0.075
21.31,0.075
21.32,0.075
21.33,0.075
21.34,0.075
21.35,0.075
21.36,0.075
21.37,0.075
21.38,0.075
21.39,0.075
21.4,0.075
21.41,0.075
21.42,0.075
21.43,0.075
21.44,0.075
21.45,0.075
21.46,0.075
21.47,0.075
21.48,0.075
21.49,0.075
21.5,0.075
21.51,0.075
21.52,0.075
21.53,0.075
21.54,0.075
21.55,0.075
21.56,0.075
21.57,0.075
21.58,0.075
21.59,0.075
21.6,0.075
21.61,0.075
21.62,0.075
21.63,0.075
21.64,0.075
21.65,0.075
21.66,0.075
21.67,0.075
21.68,0.075
21.69,0.075
21.7,0.075
21.71,0.075
21.72,0.075
21.73,0.075
21.74,0.075
21.75,0.075
21.76,0.075
21.77,0.075
21.78,0.075
21.79,0.075
21.8,0.075
21.81,0.075
21.82,0.075
21.83,0.075
21.84,0.075
21.85,0.075
21.86,0.075
21.87,0.075
21.88,0.075
21.89,0.075
21.9,0.075
21.91,0.075
21.92,0.075
21.93,0.075
21.94,0.075
21.95,0.075
21.96,0.075
21.97,0.075
21.98,0.075
21.99,0.075
22,0.075
22.01,0.075
22.02,0.075
22.03,0.075
22.04,0.075
22.05,0.075
22.06,0.075
22.07,0.075
22.08,0.075
22.09,0.075
22.1,0.075
22.11,0.075
22.12,0.075
22.13,0.075
22.14,0.075
22.15,0.075
22.16,0.075
22.17,0.075
22.18,0.075
22.19,0.075
22.2,0.075
22.21,0.075
22.22,0.075
22.23,0.075
22.24,0.075
22.25,0.075
22.26,0.075
22.27,0.075
22.28,0.075
22.29,0.075
22.3,0.075
22.31,0.075
22.32,0.075
22.33,0.075
22.34,0.075
22.35,0.075
22.36,0.075
22.37,0.075
22.38,0.075
22.39,0.075
22.4,0.075
22.41,0.075
22.42,0.075
22.43,0.075
22.44,0.075
22.45,0.075
22.46,0.075
22.47,0.075
22.48,0.075
22.49,0.075
22.5,0.075
22.51,0.075
22.52,0.075
22.53,0.075
22.54,0.075
22.55,0.075
22.56,0.075
22.57,0.075
22.58,0.075
22.59,0.075
22.6,0.075
22.61,0.075
22.62,0.075
22.63,0.075
22.64,0.075
22.65,0.075
22.66,0.075
22.67,0.075
22.68,0.075
22.69,0.075
22.7,0.075
22.71,0.075
22.72,0.075
22.73,0.075
22.74,0.075
22.75,0.075
22.76,0.075
22.77,0.075
22.78,0.075
22.79,0.075
22.8,0.075
22.81,0.075
22.82,0.075
22.83,0.075
22.84,0.075
22.85,0.075
22.86,0.075
22.87,0.075
22.88,0.075
22.89,0.075
22.9,0.075
22.91,0.075
22.92,0.075
22.93,0.075
22.94,0.075
22.95,0.075
22.96,0.075
22.97,0.075
22.98,0.075
22.99,0.075
23,0.075
23.01,0.075
23.02,0.075
23.03,0.075
23.04,0.075
23.05,0.075
23.06,0.075
23.07,0.075
23.08,0.075
23.09,0.075
23.1,0.075
23.11,0.075
23.12,0.075
23.13,0.075
23.14,0.075
23.15,0.075
23.16,0.075
23.17,0.075
23.18,0.075
23.19,0.075
23.2,0.075
23.21,0.075
23.22,0.075
23.23,0.075
23.24,0.075
23.25,0.075
23.26,0.075
23.27,0.075
23.28,0.075
23.29,0.075
23.3,0.075
23.31,0.075
23.32,0.075
23.33,0.075
23.34,0.075
23.35,0.075
23.36,0.075
23.37,0.075
23.38,0.075
23.39,0.075
23.4,0.075
23.41,0.075
23.42,0.075
23.43,0.075
23.44,0.075
23.45,0.075
23.46,0.075
23.47,0.075
23.48,0.075
23.49,0.075
23.5,0.075
23.51,0.075
23.52,0.075
23.53,0.075
23.54,0.075
23.55,0.075
23.56,0.075
23.57,0.075
23.58,0.075
23.59,0.075
23.6,0.075
23.61,0.075
23.62,0.075
23.63,0.075
23.64,0.075
23.65,0.075
23.66,0.075
23.67,0.075
23.68,0.075
23.69,0.075
23.7,0.075
23.71,0.075
23.72,0.075
23.73,0.075
23.74,0.075
23.75,0.075
23.76,0.075
23.77,0.075
23.78,0.075
23.79,0.075
23.8,0.075
23.81,0.075
23.82,0.075
23.83,0.075
23.84,0.075
23.85,0.075
23.86,0.075
23.87,0.075
23.88,0.075
23.89,0.075
23.9,0.075
23.91,0.075
23.92,0.075
23.93,0.075
23.94,0.075
23.95,0.075
23.96,0.075
23.97,0.075
23.98,0.075
23.99,0.075
24,0.075
24.01,0.075
24.02,0.075
24.03,0.075
24.04,0.075
24.05,0.075
24.06,0.075
24.07,0.075
24.08,0.075
24.09,0.075
24.1,0.075
24.11,0.075
24.12,0.075
24.13,0.075
24.14,0.075
24.15,0.075
24.16,0.075
24.17,0.075
24.18,0.075
24.19,0.075
24.2,0.075
24.21,0.075
24.22,0.075
24.23,0.075
24.24,0.075
24.25,0.075
24.26,0.075
24.27,0.075
24.28,0.075
24.29,0.075
24.3,0.075
24.31,0.075
24.32,0.075
24.33,0.075
24.34,0.075
24.35,0.075
24.36,0.075
24.37,0.075
24.38,0.075
24.39,0.075
24.4,0.075
24.41,0.075
24.42,0.075
24.43,0.075
24.44,0.075
24.45,0.075
24.46,0.075
24.47,0.075
24.48,0.075
24.49,0.075
24.5,0.075
24.51,0.075
24.52,0.075
24.53,0.075
24.54,0.075
24.55,0.075
24.56,0.075
24.57,0.075
24.58,0.075
24.59,0.075
24.6,0.075
24.61,0.075
24.62,0.075
24.63,0.075
24.64,0.075
24.65,0.075
24.66,0.075
24.67,0.075
24.68,0.075
24.69,0.075
24.7,0.075
24.71,0.075
24.72,0.075
24.73,0.075
24.74,0.075
24.75,0.075
24.76,0.075
24.77,0.075
24.78,0.075
24.79,0.075
24.8,0.075
24.81,0.075
24.82,0.075
24.83,0.075
24.84,0.075
24.85,0.075
24.86,0.075
24.87,0.075
24.88,0.075
24.89,0.075
24.9,0.075
24.91,0.075
24.92,0.075
24.93,0.075
24.94,0.075
24.95,0.075
24.96,0.075
24.97,0.075
24.98,0.075
24.99,0.075
25,0.075
25.01,0.075
25.02,0.075
25.03,0.075
25.04,0.075
25.05,0.075
25.06,0.075
25.07,0.075
25.08,0.075
25.09,0.075
25.1,0.075
25.11,0.075
25.12,0.075
25.13,0.075
25.14,1.075
25.15,1.075
25.16,1.075
25.17,1.075
25.18,1.075
25.19,1.075
25.2,1.075
25.21,1.075
25.22,1.075
25.23,1.075
25.24,1.075
25.25,1.075
25.26,1.075
25.27,1.075
25.28,1.075
25.29,1.075
25.3,1.075
25.31,1.075
25.32,1.075
25.33,1.075
25.34,1.075
25.35,1.075
25.36,1.075
25.37,1.075
25.38,1.075
25.39,1.075
25.4,1.075
25.41,1.075
25.42,1.075
25.43,1.075
25.44,1.075
25.45,1.075
25.46,1.075
25.47,1.075
25.48,1.075
25.49,1.075
25.5,1.075
25.51,1.075
25.52,1.075
25.53,1.075
25.54,1.075
25.55,1.075
25.56,1.075
25.57,1.075
25.58,1.075
25.59,1.075
25.6,1.075
25.61,1.075
25.62,1.075
25.63,1.075
25.64,1.075
25.65,1.075
25.66,1.075
25.67,1.075
25.68,1.075
25.69,1.075
25.7,1.075
25.71,1.075
25.72,1.075
25.73,1.075
25.74,1.075
25.75,1.075
25.76,1.075
25.77,1.075
25.78,1.075
25.79,1.075
25.8,1.075
25.81,1.075
25.82,1.075
25.83,1.075
25.84,1.075
25.85,1.075
25.86,1.075
25.87,1.075
25.88,1.075
25.89,1.075
25.9,1.075
25.91,1.075
25.92,1.075
25.93,1.075
25.94,1.075
25.95,1.075
25.96,1.075
25.97,1.075
25.98,1.075
25.99,1.075
26,1.075
26.01,1.075
26.02,1.075
26.03,1.075
26.04,1.075
26.05,1.075
26.06,1.075
26.07,1.075
26.08,1.075
26.09,1.075
26.1,1.075
26.11,1.075
26.12,1.075
26.13,1.075
26.14,1.075
26.15,1.075
26.16,1.075
26.17,1.075
26.18,1.075
26.19,1.075
26.2,1.075
26.21,1.075
26.22,1.075
26.23,1.075
26.24,1.075
26.25,1.075
26.26,1.075
26.27,1.075
26.28,1.075
26.29,1.075
26.3,1.075
26.31,1.075
26.32,1.075
26.33,1.075
26.34,1.075
26.35,1.075
26.36,1.075
26.37,1.075
26.38,1.075
26.39,1.075
26.4,1.075
26.41,1.075
26.42,1.075
26.43,1.075
26.44,1.075
26.45,1.075
26.46,1.075
26.47,1.075
26.48,1.075
26.49,1.075
26.5,1.075
26.51,1.075
26.52,1.075
26.53,1.075
26.54,1.075
26.55,1.075
26.56,1.075
26.57,1.075
26.58,1.075
26.59,1.075
26.6,1.075
26.61,1.075
26.62,1.075
26.63,1.075
26.64,1.075
26.65,1.075
26.66,1.075
26.67,1.075
26.68,1.075
26.69,1.075
26.7,1.075
26.71,1.075
26.72,1.075
26.73,1.075
26.74,1.075
26.75,1.075
26.76,1.075
26.77,1.075
26.78,1.075
26.79,1.075
26.8,1.075
26.81,1.075
26.82,1.075
26.83,1.075
26.84,1.075
26.85,1.075
26.86,1.075
26.87,1.075
26.88,1.075
26.89,1.075
26.9,1.075
26.91,1.075
26.92,1.075
26.93,1.075
26.94,1.075
26.95,1.075
26.96,1.075
26.97,1.075
26.98,1.075
26.99,1.075
27,1.075
27.01,1.075
27.02,1.075
27.03,1.075
27.04,1.075
27.05,1.075
27.06,1.075
27.07,1.075
27.08,1.075
27.09,1.075
27.1,1.075
27.11,1.075
27.12,1.075
27.13,1.075
27.14,1.075
27.15,1.075
27.16,1.075
27.17,1.075
27.18,1.075
27.19,1.075
27.2,1.075
27.21,1.075
27.22,1.075
27.23,1.075
27.24,1.075
27.25,1.075
27.26,1.075
27.27,1.075
27.28,1.075
27.29,1.075
27.3,1.075
27.31,1.075
27.32,1.075
27.33,1.075
27.34,1.075
27.35,1.075
27.36,1.075
27.37,1.075
27.38,1.075
27.39,1.075
27.4,1.075
27.41,1.075
27.42,1.075
27.43,1.075
27.44,1.075
27.45,1.075
27.46,1.075
27.47,1.075
27.48,1.075
27.49,1.075
27.5,1.075
27.51,1.075
27.52,1.075
27.53,1.075
27.54,1.075
27.55,1.075
27.56,1.075
27.57,1.075
27.58,1.075
27.59,1.075
27.6,1.075
27.61,1.075
27.62,1.075
27.63,1.075
27.64,1.075
27.65,1.075
27.66,1.075
27.67,1.075
27.68,1.075
27.69,1.075
27.7,1.075
27.71,1.075
27.72,1.075
27.73,1.075
27.74,1.075
27.75,1.075
27.76,1.075
27.77,1.075
27.78,1.075
27.79,1.075
27.8,1.075
27.81,1.075
27.82,1.075
27.83,1.075
27.84,1.075
27.85,1.075
27.86,1.075
27.87,1.075
27.88,1.075
27.89,1.075
27.9,1.075
27.91,1.075
27.92,1.075
27.93,1.075
27.94,1.075
27.95,1.075
27.96,1.075
27.97,1.075
27.98,1.075
27.99,1.075
28,1.075
28.01,1.075
28.02,1.075
28.03,1.075
28.04,1.075
28.05,1.075
28.06,1.075
28.07,1.075
28.08,1.075
28.09,1.075
28.1,1.075
28.11,1.075
28.12,1.075
28.13,1.075
28.14,1.075
28.15,1.075
28.16,1.075
28.17,1.075
28.18,1.075
28.19,1.075
28.2,1.075
28.21,1.075
28.22,1.075
28.23,1.075
28.24,1.075
28.25,1.075
28.26,1.075
28.27,1.075
28.28,1.075
28.29,1.075
28.3,1.075
28.31,1.075
28.32,1.075
28.33,1.075
28.34,1.075
28.35,1.075
28.36,1.075
28.37,1.075
28.38,1.075
28.39,1.075
28.4,1.075
28.41,1.075
28.42,1.075
28.43,1.075
28.44,1.075
28.45,1.075
28.46,1.075
28.47,1.075
28.48,1.075
28.49,1.075
28.5,1.075
28.51,1.075
28.52,1.075
28.53,1.075
28.54,1.075
28.55,1.075
28.56,1.075
28.57,1.075
28.58,1.075
28.59,1.075
28.6,1.075
28.61,1.075
28.62,1.075
28.63,1.075
28.64,1.075
28.65,1.075
28.66,1.075
28.67,1.075
28.68,1.075
28.69,1.075
28.7,1.075
28.71,1.075
28.72,1.075
28.73,1.075
28.74,1.075
28.75,1.075
28.76,1.075
28.77,1.075
28.78,1.075
28.79,1.075
28.8,1.075
28.81,1.075
28.82,1.075
28.83,1.075
28.84,1.075
28.85,1.075
28.86,1.075
28.87,1.075
28.88,1.075
28.89,1.075
28.9,1.075
28.91,1.075
28.92,1.075
28.93,1.075
28.94,1.075
28.95,1.075
28.96,1.075
28.97,1.075
28.98,1.075
28.99,1.075
29,1.075
29.01,1.075
29.02,1.075
29.03,1.075
29.04,1.075
29.05,1.075
29.06,1.075
29.07,1.075
29.08,1.075
29.09,1.075
29.1,1.075
29.11,1.075
29.12,1.075
29.13,1.075
29.14,1.075
29.15,1.075
29.16,1.075
29.17,1.075
29.18,1.075
29.19,1.075
29.2,1.075
29.21,1.075
29.22,1.075
29.23,1.075
29.24,1.075
29.25,1.075
29.26,1.075
29.27,1.075
29.28,1.075
29.29,1.075
29.3,1.075
29.31,1.075
29.32,1.075
29.33,1.075
29.34,1.075
29.35,1.075
29.36,1.075
29.37,1.075
29.38,1.075
29.39,1.075
29.4,1.075
29.41,1.075
29.42,1.075
29.43,1.075
29.44,1.075
29.45,1.075
29.46,1.075
29.47,1.075
29.48,1.075
29.49,1.075
29.5,1.075
29.51,1.075
29.52,1.075
29.53,1.075
29.54,1.075
29.55,1.075
29.56,1.075
29.57,1.075
29.58,1.075
29.59,1.075
29.6,1.075
29.61,1.075
29.62,1.075
29.63,1.075
29.64,1.075
29.65,1.075
29.66,1.075
29.67,1.075
29.68,1.075
29.69,1.075
29.7,1.075
29.71,1.075
29.72,1.075
29.73,1.075
29.74,1.075
29.75,1.075
29.76,1.075
29.77,1.075
29.78,1.075
29.79,1.075
29.8,1.075
29.81,1.075
29.82,1.075
29.83,1.075
29.84,1.075
29.85,1.075
29.86,1.075
29.87,1.075
29.88,1.075
29.89,1.075
29.9,1.075
29.91,1.075
29.92,1.075
29.93,1.075
29.94,1.075
29.95,1.075
29.96,1.075
29.97,1.075
29.98,1.075
29.99,1.075
30,1.075
30.01,1.075
30.02,1.075
30.03,1.075
30.04,1.075
30.05,1.075
30.06,1.075
30.07,1.075
30.08,1.075
30.09,1.075
30.1,1.075
30.11,1.075
30.12,1.075
30.13,1.075
30.14,1.075
30.15,1.075
30.16,1.075
30.17,1.075
30.18,1.075
30.19,1.075
30.2,1.075
30.21,1.075
30.22,1.075
30.23,1.075
30.24,1.075
30.25,1.075
30.26,1.075
30.27,1.075
30.28,1.075
30.29,1.075
30.3,1.075
30.31,1.075
30.32,1.075
30.33,1.075
30.34,1.075
30.35,1.075
30.36,1.075
30.37,1.075
30.38,1.075
30.39,1.075
30.4,1.075
30.41,1.075
30.42,1.075
30.43,1.075
30.44,1.075
30.45,1.075
30.46,1.075
30.47,1.075
30.48,1.075
30.49,1.075
30.5,1.075
30.51,1.075
30.52,1.075
30.53,1.075
30.54,1.075
30.55,1.075
30.56,1.075
30.57,1.075
30.58,1.075
30.59,1.075
30.6,1.075
30.61,1.075
30.62,1.075
30.63,1.075
30.64,1.075
30.65,1.075
30.66,1.075
30.67,1.075
30.68,1.075
30.69,1.075
30.7,1.075
30.71,1.075
30.72,1.075
30.73,1.075
30.74,1.075
30.75,1.075
30.76,1.075
30.77,1.075
30.78,1.075
30.79,1.075
30.8,1.075
30.81,1.075
30.82,1.075
30.83,1.075
30.84,1.075
30.85,1.075
30.86,1.075
30.87,1.075
30.88,1.075
30.89,1.075
30.9,1.075
30.91,1.075
30.92,1.075
30.93,1.075
30.94,1.075
30.95,1.075
30.96,1.075
30.97,1.075
30.98,1.075
30.99,1.075
31,1.075
31.01,1.075
31.02,1.075
31.03,1.075
31.04,1.075
31.05,1.075
31.06,1.075
31.07,1.075
31.08,1.075
31.09,1.075
31.1,1.075
31.11,1.075
31.12,1.075
31.13,1.075
31.14,1.075
31.15,1.075
31.16,1.075
31.17,1.075
31.18,1.075
31.19,1.075
31.2,1.075
31.21,1.075
31.22,1.075
31.23,1.075
31.24,1.075
31.25,1.075
31.26,1.075
31.27,1.075
31.28,1.075
31.29,1.075
31.3,1.075
31.31,1.075
31.32,1.075
31.33,1.075
31.34,1.075
31.35,1.075
31.36,1.075
31.37,1.075
31.38,1.075
31.39,1.075
31.4,1.075
31.41,1.075
31.42,0.075
31.43,0.075
31.44,0.075
31.45,0.075
31.46,0.075
31.47,0.075
31.48,0.075
31.49,0.075
31.5,0.075
31.51,0.075
31.52,0.075
31.53,0.075
31.54,0.075
31.55,0.075
31.56,0.075
31.57,0.075
31.58,0.075
31.59,0.075
31.6,0.075
31.61,0.075
31.62,0.075
31.63,0.075
31.64,0.075
31.65,0.075
31.66,0.075
31.67,0.075
31.68,0.075
31.69,0.075
31.7,0.075
31.71,0.075
31.72,0.075
31.73,0.075
31.74,0.075
31.75,0.075
31.76,0.075
31.77,0.075
31.78,0.075
31.79,0.075
31.8,0.075
31.81,0.075
31.82,0.075
31.83,0.075
31.84,0.075
31.85,0.075
31.86,0.075
31.87,0.075
31.88,0.075
31.89,0.075
31.9,0.075
31.91,0.075
31.92,0.075
31.93,0.075
31.94,0.075
31.95,0.075
31.96,0.075
31.97,0.075
31.98,0.075
31.99,0.075
32,0.075
